15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-00:00:01,17.053053787864034,189.317,13717954.223593716,27129077.699129935,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-00:05:01,17.053053787864034,26.874,20832619.584285993,15422240.476423023,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-00:10:01,17.053053787864034,188.427,19119573.153607324,25725627.609976716,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-00:15:02,17.053053787864034,19.021,20243592.841174543,34623568.7232044,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-00:20:02,17.053053787864034,18.387,17556071.35647965,27787676.176037997,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-00:25:01,17.053053787864034,20.713,21416453.26836218,30659139.34990855,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-00:30:01,17.053053787864034,17.991,13974327.106816674,22512133.874028325,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-00:35:01,17.053053787864034,18.105,20828895.603534598,24119776.887408625,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-00:40:01,17.053053787864034,18.867,18348764.527706016,33297899.65750309,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-00:45:01,17.053053787864034,18.952,17320875.189479753,22807074.259209454,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-00:50:01,17.053053787864034,19.304,19997351.91646553,35297845.239632264,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-00:55:01,17.053053787864034,19.642,22641090.23069839,34288866.52759331,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-01:00:01,17.053053787864034,54.788,10280700.180549433,22320828.306702536,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-01:05:02,17.053053787864034,18.885,18650097.94146483,28552947.438788537,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-01:10:01,17.053053787864034,18.689,15416381.02441471,31516994.115695223,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-01:15:01,17.053053787864034,19.238,19348947.19384418,31636788.074173354,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-01:20:01,17.053053787864034,21.74,17165647.54097099,30858254.923882272,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-01:25:02,17.053053787864034,19.203,21244155.91266675,29779657.823039267,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-01:30:02,17.053053787864034,19.035,11690825.401385155,20483775.35391248,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-01:35:01,17.053053787864034,19.42,22083467.648368984,34489948.65109908,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-01:40:02,17.053053787864034,74.046,17413125.25006146,30387706.943379708,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-01:45:02,17.053053787864034,188.595,18626288.24379529,29175970.593933355,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-01:50:01,17.053053787864034,18.577,19789060.812208418,34681498.021767475,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-01:55:02,17.053053787864034,107.27,20200425.171376064,29755044.979664087,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-02:00:01,17.053053787864034,18.577,11981318.128867924,24855525.931001708,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-02:05:01,17.053053787864034,519.379,20252932.415607054,33075002.748288877,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-02:10:01,17.053053787864034,19.907,18184873.858932268,33185300.572758574,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-02:15:01,17.053053787864034,18.402,17354314.47972176,32019035.378965598,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-02:20:01,17.053053787864034,18.204,16449426.727528634,28748021.100706164,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-02:25:01,17.053053787864034,18.716,22916676.167281438,26648294.581132732,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-02:30:01,17.053053787864034,40.525,13103643.488238294,24548037.826478396,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-02:35:01,17.053053787864034,19.592,19301495.68172835,22229642.710857894,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-02:40:01,17.053053787864034,19.319,13637800.245196989,29471691.4864159,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-02:45:02,17.053053787864034,21.699,17549163.24648979,29510486.412129723,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-02:50:01,17.053053787864034,190.194,17564753.49412499,30878090.659641486,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-02:55:01,17.053053787864034,19.337,20755154.318640053,27388082.700434383,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-03:00:01,17.053053787864034,18.145,9804612.388389496,23166768.128529925,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-03:05:01,17.053053787864034,19.031,20654618.52032442,22917079.257808708,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-03:10:01,17.053053787864034,18.131,11836236.957795287,18420867.612460095,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-03:15:01,17.053053787864034,18.451,17873406.498308253,30736229.86581646,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-03:20:01,17.053053787864034,55.987,15406690.61321975,20491877.354236484,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-03:25:02,17.053053787864034,18.873,19599976.3783798,36310352.33331185,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-03:30:02,17.053053787864034,19.37,12249525.971547171,21796879.495585777,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-03:35:01,17.053053787864034,20.68,22822026.980156083,37422793.01031297,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-03:40:02,17.053053787864034,19.204,17715071.055632353,31346346.122517023,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-03:45:02,17.053053787864034,55.114,13926316.106945727,32518110.896787144,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-03:50:01,17.053053787864034,53.463,17929010.432801917,24055624.087260213,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-03:55:01,17.053053787864034,18.345,18079553.07882783,29704061.281806868,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-04:00:01,17.053053787864034,18.428,11254245.165892694,25907037.878436115,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-04:05:01,17.053053787864034,18.441,18965088.548942115,33811610.32577864,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-04:10:02,17.053053787864034,19.123,19471032.450828522,22668771.774574947,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-04:15:02,17.053053787864034,54.264,17680473.619954403,31268806.865830492,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-04:20:02,17.053053787864034,18.078,17305706.78757284,25898187.92411331,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-04:25:01,17.053053787864034,18.02,21890423.98103706,26853143.50031681,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-04:30:01,17.053053787864034,17.689,14199621.988972679,25180333.202306606,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-04:35:01,17.053053787864034,20.117,21018916.49410705,27024389.848936517,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-04:40:01,17.053053787864034,43.978,7746645.468015915,9184994.655931622,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-04:45:03,17.053053787864034,56.292,13832178.649320284,32754276.82368835,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-04:50:01,17.053053787864034,50.871,8614051.385625599,19712334.935405295,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-04:55:02,17.053053787864034,273.523,9951259.453741303,11388899.168950774,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-05:00:02,17.053053787864034,58.807,8932327.68041047,8026028.438191935,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-05:05:01,17.053053787864034,17.979,20423955.424825855,31041615.800398592,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-05:10:02,17.053053787864034,18.714,16137499.996796437,32892051.89322393,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-05:15:01,17.053053787864034,18.757,19286908.458437946,29195282.54176851,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-05:20:01,17.053053787864034,54.436,19021745.762670014,31030292.88161406,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-05:25:01,17.053053787864034,18.042,19225075.189031165,27923942.408898387,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-05:30:01,17.053053787864034,26.145,12553691.346814675,26155159.374603353,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-05:35:01,17.053053787864034,18.53,24204018.551399,36219947.42711595,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-05:40:01,17.053053787864034,54.085,18266603.279602453,30399261.98901435,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-05:45:02,17.053053787864034,18.981,18499491.740537696,33240138.27664352,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-05:50:02,17.053053787864034,19.057,18083965.69270415,36203798.13567835,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-05:55:02,17.053053787864034,411.008,18782365.151434623,30142434.4634717,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-06:00:01,17.053053787864034,24.638,13908868.888476025,22844617.845419113,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-06:05:01,17.053053787864034,18.286,14381711.87179809,21613645.07801253,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-06:10:01,17.053053787864034,91.478,19648638.772356953,22859886.487922326,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-06:15:02,17.053053787864034,18.897,17955406.202267304,29150595.88282507,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-06:20:01,17.053053787864034,18.928,17038983.21313387,31698303.143479224,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-06:25:01,17.053053787864034,19.422,22360283.64588126,29633609.44901075,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-06:30:01,17.053053787864034,189.321,13786862.007299397,19037771.801851887,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-06:35:01,17.053053787864034,221.854,14609833.882677803,35258335.44984425,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-06:40:03,17.053053787864034,60.846,19464381.940602425,32312451.932170928,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-06:45:01,17.053053787864034,56.591,18956056.90983192,28943070.788242828,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-06:50:02,17.053053787864034,192.617,18433042.963681433,33704449.593478575,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-06:55:02,17.053053787864034,193.771,23526117.698260393,33314034.05802445,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-07:00:02,17.053053787864034,57.202,9821782.39056931,20094240.562440626,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-07:05:01,17.053053787864034,54.318,19568466.56757554,28651375.433070116,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-07:10:02,17.053053787864034,33.249,10886166.974777726,15778043.15512998,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-07:15:02,17.053053787864034,18.916,17154515.253541656,29179048.953784887,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-07:20:02,17.053053787864034,19.914,13065211.74228476,24888017.369781695,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-07:25:01,17.053053787864034,17.908,21621126.042006698,34714610.97516243,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-07:30:01,17.053053787864034,20.83,10882926.224503048,24114114.268028215,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-07:35:02,17.053053787864034,18.185,20970107.05438944,30752345.677627943,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-07:40:02,17.053053787864034,18.52,18076472.32599376,31149906.36620343,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-07:45:01,17.053053787864034,28.091,20540958.40822647,29438816.5500606,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-07:50:01,17.053053787864034,19.089,20104769.296657752,30980405.627648324,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-07:55:01,17.053053787864034,21.418,19020410.42068669,26889334.17396759,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-08:00:01,17.053053787864034,59.838,13439804.10224024,26819428.86425876,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-08:05:01,17.053053787864034,19.962,18625036.410182815,31834292.30528169,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-08:10:01,17.053053787864034,19.564,14922773.60485957,29228731.376740433,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-08:15:02,17.053053787864034,19.051,17038771.947740782,31660462.59631984,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-08:20:02,17.053053787864034,20.294,16375603.753069894,25976432.835039895,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-08:25:01,17.053053787864034,549.191,19662585.774486024,35526211.69719569,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-08:30:02,17.053053787864034,18.33,13942570.44298999,23498795.96595806,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-08:35:02,17.053053787864034,189.36,20154998.17284626,18045880.090902057,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-08:40:02,17.053053787864034,193.404,5413504.885872469,5541101.217491111,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-08:45:02,17.053053787864034,19.0,18027738.873614438,30219961.274462003,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-08:50:01,17.053053787864034,19.621,19227860.309908073,27363472.705267236,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-08:55:01,17.053053787864034,189.881,18929922.781322632,22562594.765752368,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-09:00:01,17.053053787864034,19.514,11891042.927203754,22903729.42249242,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-09:05:01,17.053053787864034,26.804,17173886.57239515,35343720.62741399,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-09:10:01,17.053053787864034,24.02,15795972.484423583,18889069.66854253,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-09:15:01,17.053053787864034,60.775,16612465.913310379,31658562.575583007,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-09:20:01,17.053053787864034,19.198,14856479.221058812,24446067.698112942,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-09:25:02,17.053053787864034,190.201,19627727.325490925,34175909.73571814,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-09:30:02,17.053053787864034,18.323,12242289.613990642,24387912.166967895,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-09:35:01,17.053053787864034,18.271,25065116.056698922,35263719.476826005,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-09:40:01,17.053053787864034,19.389,19122517.47560484,34652978.88377476,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-09:45:02,17.053053787864034,19.54,16151517.666517599,33846172.26034096,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-09:50:01,17.053053787864034,18.486,19052959.30832499,25135239.97372273,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-09:55:02,17.053053787864034,18.014,21757032.08709789,31709444.72644927,,124.212.36.80
15047,OPEN Project (via 20G SINET),Tokyo,2021-01-30-10:00:01,17.053053787864034,18.002,8541979.645608352,26213268.32932214,,124.212.36.80
